InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
71_CLARCTON_62,71,CLARCTON,62,Herradura Silver Tequila,750mL,8,36.99,2024-01-01
71_CLARCTON_63,71,CLARCTON,63,Herradura Reposado Tequila,750mL,6,38.99,2024-01-01
71_CLARCTON_72,71,CLARCTON,72,No. 3 London Dry Gin,750mL,6,34.99,2024-01-01
71_CLARCTON_77,71,CLARCTON,77,Three Olives Espresso Vodka,750mL,38,14.99,2024-01-01
71_CLARCTON_79,71,CLARCTON,79,Three Olives Loopy Vodka,750mL,8,14.99,2024-01-01
71_CLARCTON_115,71,CLARCTON,115,Belvedere Vodka,Liter,4,27.99,2024-01-01
71_CLARCTON_117,71,CLARCTON,117,Vermont Gold Vodka,750mL,0,34.99,2024-01-01
71_CLARCTON_126,71,CLARCTON,126,Grey Goose Vodka,Liter,10,29.99,2024-01-01
71_CLARCTON_162,71,CLARCTON,162,Stolichnaya Vanil,Liter,12,22.99,2024-01-01
71_CLARCTON_171,71,CLARCTON,171,Gentleman Jack,1.75L,20,49.99,2024-01-01
71_CLARCTON_175,71,CLARCTON,175,1800 Anejo Tequila,750mL,3,41.99,2024-01-01
71_CLARCTON_178,71,CLARCTON,178,Wild Turkey Russell's RSV,750mL,7,26.99,2024-01-01
71_CLARCTON_192,71,CLARCTON,192,Milagro Anejo Tequila,750mL,5,35.99,2024-01-01
71_CLARCTON_200,71,CLARCTON,200,Luxardo Maraschino Liqueur,750mL,8,29.99,2024-01-01
71_CLARCTON_211,71,CLARCTON,211,Cold River Gin,750mL,6,29.99,2024-01-01
71_CLARCTON_226,71,CLARCTON,226,DeKuyper Red Apple Schnapps,750mL,21,10.99,2024-01-01
71_CLARCTON_233,71,CLARCTON,233,Tullamore Dew 12 Yr Old,750mL,11,42.99,2024-01-01
71_CLARCTON_249,71,CLARCTON,249,Massenez Creme de Cassis,750mL,5,21.99,2024-01-01
71_CLARCTON_253,71,CLARCTON,253,Poland Spring Vodka,Liter,2,5.79,2024-01-01
71_CLARCTON_273,71,CLARCTON,273,Sauza Extra Gold Tequila,1.75L,31,21.99,2024-01-01
71_CLARCTON_283,71,CLARCTON,283,Milagro Tequila Reposado SBR,750mL,4,57.99,2024-01-01
71_CLARCTON_284,71,CLARCTON,284,Milagro Tequila Anejo SBR,750mL,2,77.99,2024-01-01
71_CLARCTON_305,71,CLARCTON,305,Crown Royal Canadian Whisky,Liter,14,27.99,2024-01-01
71_CLARCTON_356,71,CLARCTON,356,Carolans Irish Cr Gift Set,750mL,21,11.49,2024-01-01
71_CLARCTON_361,71,CLARCTON,361,Effen Cucumber Vodka,750mL,11,19.99,2024-01-01
71_CLARCTON_366,71,CLARCTON,366,Crown Royal w/2 Glasses,750mL,1,21.99,2024-01-01
71_CLARCTON_372,71,CLARCTON,372,44* North Magic Valley Vodka,750mL,6,22.49,2024-01-01
71_CLARCTON_376,71,CLARCTON,376,Aperol Liqueur,750mL,6,28.99,2024-01-01
71_CLARCTON_381,71,CLARCTON,381,Baileys Irish Cream w/4 Glss,750mL,16,18.99,2024-01-01
71_CLARCTON_384,71,CLARCTON,384,Ardbeg Corryvreckan Scotch,750mL,15,69.99,2024-01-01
71_CLARCTON_388,71,CLARCTON,388,Smirnoff 80 Proof,Liter,32,14.49,2024-01-01
71_CLARCTON_408,71,CLARCTON,408,Wild Turkey American Honey,750mL,40,17.99,2024-01-01
71_CLARCTON_415,71,CLARCTON,415,Jose Cuervo Especial,Liter,19,20.99,2024-01-01
71_CLARCTON_419,71,CLARCTON,419,Absolut Citron,Liter,8,19.99,2024-01-01
71_CLARCTON_426,71,CLARCTON,426,Crystal Head Vodka,50mL,63,7.99,2024-01-01
71_CLARCTON_435,71,CLARCTON,435,Il Tramonto Limoncello,750mL,4,15.99,2024-01-01
71_CLARCTON_438,71,CLARCTON,438,Licor 43 Vanilla Liqueur,750mL,26,18.99,2024-01-01
71_CLARCTON_443,71,CLARCTON,443,St Germain Liqueur,750mL,29,33.99,2024-01-01
71_CLARCTON_450,71,CLARCTON,450,Vincent Van Gogh Double Esp,750mL,9,24.99,2024-01-01
71_CLARCTON_463,71,CLARCTON,463,Kirk & Sweeney 12Yr Old Rum,750mL,9,33.99,2024-01-01
71_CLARCTON_482,71,CLARCTON,482,Absolut 80 Proof,Liter,27,19.99,2024-01-01
71_CLARCTON_485,71,CLARCTON,485,Seagrams 7 Crown,Liter,14,12.99,2024-01-01
71_CLARCTON_497,71,CLARCTON,497,Capt Morgan Spiced Rum,Liter,26,19.99,2024-01-01
71_CLARCTON_508,71,CLARCTON,508,Bacardi Superior Rum,Liter,29,15.49,2024-01-01
71_CLARCTON_513,71,CLARCTON,513,Ocean Vodka,750mL,5,28.99,2024-01-01
71_CLARCTON_515,71,CLARCTON,515,Hirsch Selection Bourbon,750mL,10,34.99,2024-01-01
71_CLARCTON_523,71,CLARCTON,523,Castello Del Poggio Moscato,750mL,10,10.49,2024-01-01
71_CLARCTON_525,71,CLARCTON,525,El Tesoro Anejo Gold Tequil,750mL,14,39.99,2024-01-01
71_CLARCTON_538,71,CLARCTON,538,Amaretto DiSaronno,375mL,29,10.99,2024-01-01
71_CLARCTON_539,71,CLARCTON,539,Bowman's Vodka,Liter,32,5.79,2024-01-01
71_CLARCTON_540,71,CLARCTON,540,Bacardi Pineapple Fusion,50mL,137,0.99,2024-01-01
71_CLARCTON_555,71,CLARCTON,555,Art In The Age Sage,750mL,5,32.99,2024-01-01
71_CLARCTON_567,71,CLARCTON,567,Ketel One Vodka,Liter,6,28.99,2024-01-01
71_CLARCTON_585,71,CLARCTON,585,1800 Reposado Gold Tequila,Liter,8,29.99,2024-01-01
71_CLARCTON_597,71,CLARCTON,597,Baileys Irish Cream,Liter,22,27.99,2024-01-01
71_CLARCTON_598,71,CLARCTON,598,Stolichnaya Ohranj Orange,Liter,19,22.99,2024-01-01
71_CLARCTON_599,71,CLARCTON,599,Stolichnaya Razberi,Liter,13,22.99,2024-01-01
71_CLARCTON_602,71,CLARCTON,602,McCormick Blended Whiskey,Liter,16,7.29,2024-01-01
71_CLARCTON_634,71,CLARCTON,634,Cruzan Aged Light Rum,Liter,10,13.99,2024-01-01
71_CLARCTON_649,71,CLARCTON,649,Sauza Tres Generaciones Pla,750mL,8,39.99,2024-01-01
71_CLARCTON_653,71,CLARCTON,653,Dom de Canton Ginger Liqueur,750mL,7,37.99,2024-01-01
71_CLARCTON_659,71,CLARCTON,659,Rhum Barbancourt Estate RSV,750mL,10,33.99,2024-01-01
71_CLARCTON_661,71,CLARCTON,661,Red Stag by Jim Beam,750mL,44,13.99,2024-01-01
71_CLARCTON_664,71,CLARCTON,664,Ardbeg Uigeadail Scotch,750mL,8,73.99,2024-01-01
71_CLARCTON_676,71,CLARCTON,676,Pinnacle Whipped Vodka,750mL,20,10.99,2024-01-01
71_CLARCTON_680,71,CLARCTON,680,Midnight Moon Strawberry,750mL,8,19.99,2024-01-01
71_CLARCTON_686,71,CLARCTON,686,Midnight Moon Cherry,750mL,24,19.99,2024-01-01
71_CLARCTON_743,71,CLARCTON,743,Angels Envy Whiskey,750mL,4,49.99,2024-01-01
71_CLARCTON_753,71,CLARCTON,753,LaBelle Winery Blueberry,750mL,10,19.99,2024-01-01
71_CLARCTON_756,71,CLARCTON,756,Barton Long Island Iced Tea,Liter,16,6.99,2024-01-01
71_CLARCTON_757,71,CLARCTON,757,Jim Beam Rye,750mL,13,17.99,2024-01-01
71_CLARCTON_758,71,CLARCTON,758,Cointreau Liqueur,Liter,8,39.99,2024-01-01
71_CLARCTON_759,71,CLARCTON,759,Bunnahabhain 12 Yr Single,750mL,4,51.99,2024-01-01
71_CLARCTON_775,71,CLARCTON,775,Barton Light Rum,Liter,29,6.29,2024-01-01
71_CLARCTON_782,71,CLARCTON,782,Remy Martin 1738 Accord Ryl,750mL,10,44.99,2024-01-01
71_CLARCTON_800,71,CLARCTON,800,Jameson Irish Whiskey,Liter,8,32.99,2024-01-01
71_CLARCTON_802,71,CLARCTON,802,Bacardi Torched Cherry Rum,750mL,10,9.99,2024-01-01
71_CLARCTON_806,71,CLARCTON,806,DeKuyper Peachtree Schnapps,Liter,9,12.99,2024-01-01
71_CLARCTON_807,71,CLARCTON,807,Jim Beam,Liter,15,17.99,2024-01-01
71_CLARCTON_809,71,CLARCTON,809,Southern Comfort,Liter,15,19.99,2024-01-01
71_CLARCTON_810,71,CLARCTON,810,Bacardi Black Razz,750mL,8,9.99,2024-01-01
71_CLARCTON_811,71,CLARCTON,811,Jack Daniels No 7 Black,Liter,18,27.99,2024-01-01
71_CLARCTON_812,71,CLARCTON,812,Jagermeister Liqueur,Liter,10,22.99,2024-01-01
71_CLARCTON_814,71,CLARCTON,814,Sammy's Beach Bar Rum,750mL,4,17.99,2024-01-01
71_CLARCTON_821,71,CLARCTON,821,Grand Marnier,Liter,9,38.99,2024-01-01
71_CLARCTON_822,71,CLARCTON,822,Tanqueray,Liter,15,26.99,2024-01-01
71_CLARCTON_824,71,CLARCTON,824,Dewars White Label Scotch,Liter,13,26.99,2024-01-01
71_CLARCTON_831,71,CLARCTON,831,Bols Green Creme De Menthe,Liter,14,9.99,2024-01-01
71_CLARCTON_854,71,CLARCTON,854,Seagrams VO Canadian Whiskey,Liter,14,15.99,2024-01-01
71_CLARCTON_857,71,CLARCTON,857,Kahlua,Liter,38,22.99,2024-01-01
71_CLARCTON_858,71,CLARCTON,858,Canadian Club,Liter,12,11.99,2024-01-01
71_CLARCTON_859,71,CLARCTON,859,Beefeater Gin,Liter,18,22.99,2024-01-01
71_CLARCTON_871,71,CLARCTON,871,DeKuyper Blackberry Brandy,Liter,8,9.99,2024-01-01
71_CLARCTON_878,71,CLARCTON,878,DeKuyper Green Creme de Ment,Liter,10,9.99,2024-01-01
71_CLARCTON_892,71,CLARCTON,892,Uncle Val's Botanical Gin,750mL,11,33.99,2024-01-01
71_CLARCTON_897,71,CLARCTON,897,Montezuma Blue,Liter,12,6.79,2024-01-01
71_CLARCTON_903,71,CLARCTON,903,Bombay Sapphire Gin,Liter,25,26.99,2024-01-01
71_CLARCTON_934,71,CLARCTON,934,Tanteo Jalapeno Tequila,750mL,6,35.99,2024-01-01
71_CLARCTON_938,71,CLARCTON,938,Jack Daniels Master Dist VAP,750mL,13,29.99,2024-01-01
71_CLARCTON_942,71,CLARCTON,942,Glenmorangie Nectar D'Or,750mL,26,59.99,2024-01-01
71_CLARCTON_966,71,CLARCTON,966,Patron Citronge Orange Liqu,750mL,39,20.99,2024-01-01
71_CLARCTON_970,71,CLARCTON,970,Prairie Organic Kosher Vodka,750mL,5,15.99,2024-01-01
71_CLARCTON_982,71,CLARCTON,982,McCormick Long Island Iced,Liter,16,6.99,2024-01-01
71_CLARCTON_984,71,CLARCTON,984,Patron XO Cafe Liqueur,750mL,23,25.99,2024-01-01
71_CLARCTON_999,71,CLARCTON,999,Jameson 18 Year Old,750mL,0,119.99,2024-01-01
71_CLARCTON_1000,71,CLARCTON,1000,Goslings Dark'n Stormy VAP,750mL,0,14.99,2024-01-01
71_CLARCTON_1001,71,CLARCTON,1001,Baileys 50mL 4 Pack,50mL 4 Pk,0,5.99,2024-01-01
71_CLARCTON_1005,71,CLARCTON,1005,Maker's Mark Combo Pack,375mL 2 Pk,14,34.99,2024-01-01
71_CLARCTON_1006,71,CLARCTON,1006,Jim Beam Candy Cane 4/50mLs,50mL 4 Pk,1,3.99,2024-01-01
71_CLARCTON_1013,71,CLARCTON,1013,Kahlua Pumpkin Spice Liqueur,750mL,11,18.99,2024-01-01
71_CLARCTON_1019,71,CLARCTON,1019,Drambuie Glass Pack,750mL,1,26.99,2024-01-01
71_CLARCTON_1021,71,CLARCTON,1021,St Brendans Peppermint Bark,750mL,0,13.99,2024-01-01
71_CLARCTON_1023,71,CLARCTON,1023,Hennessy VSOP Cognac + 50mL,750mL,24,51.99,2024-01-01
71_CLARCTON_1024,71,CLARCTON,1024,Hennessy VS +VSOP 50mL,750mL,28,31.99,2024-01-01
71_CLARCTON_1033,71,CLARCTON,1033,Chivas Regal w/ 2 Glasses,750mL,2,29.99,2024-01-01
71_CLARCTON_1035,71,CLARCTON,1035,Pinnacle Vodka Gift Pak,750mL + 3/,1,12.99,2024-01-01
71_CLARCTON_1038,71,CLARCTON,1038,1800 Silver w/ Shot Glasses,750mL,20,21.99,2024-01-01
71_CLARCTON_1060,71,CLARCTON,1060,Jack Daniels Bruins Glass Pk,Liter,4,27.99,2024-01-01
71_CLARCTON_1064,71,CLARCTON,1064,Jack Daniels Honey + Glass,750mL,4,26.99,2024-01-01
71_CLARCTON_1065,71,CLARCTON,1065,DiSaronno Cavalli Collection,50mL 3 Pk,29,12.99,2024-01-01
71_CLARCTON_1066,71,CLARCTON,1066,DiSaronno Cavalli Glass Pack,750mL,0,19.99,2024-01-01
71_CLARCTON_1094,71,CLARCTON,1094,Four Roses Single Barrel Brb,750mL,9,41.99,2024-01-01
71_CLARCTON_1112,71,CLARCTON,1112,Ardbeg Exploration Pk +50mls,750mL,24,46.99,2024-01-01
71_CLARCTON_1135,71,CLARCTON,1135,Rebel Reserve Bourbon,750mL,6,20.99,2024-01-01
71_CLARCTON_1156,71,CLARCTON,1156,Old New England Egg Nog,1.75L,1,12.99,2024-01-01
71_CLARCTON_1168,71,CLARCTON,1168,Old Grand Dad Bonded,750mL,5,19.99,2024-01-01
71_CLARCTON_1174,71,CLARCTON,1174,Rebel Yell,1.75L,12,19.99,2024-01-01
71_CLARCTON_1178,71,CLARCTON,1178,Evan Williams Black Label B,750mL,16,11.49,2024-01-01
71_CLARCTON_1180,71,CLARCTON,1180,Evan Williams Black Label B,1.75L,19,20.99,2024-01-01
71_CLARCTON_1181,71,CLARCTON,1181,Kahlua Peppermint Mocha,750mL,20,18.99,2024-01-01
71_CLARCTON_1186,71,CLARCTON,1186,Evan Williams Single Barrel,750mL,13,27.99,2024-01-01
71_CLARCTON_1212,71,CLARCTON,1212,DiSaronna Amaretto Sour VAP,750mL,31,19.99,2024-01-01
71_CLARCTON_1220,71,CLARCTON,1220,Woodford Reserve Bourbon,750mL,5,29.99,2024-01-01
71_CLARCTON_1226,71,CLARCTON,1226,Lexington Bourbon,750mL,6,25.99,2024-01-01
71_CLARCTON_1228,71,CLARCTON,1228,Glenfiddich Ancient RSV 18,750mL,5,94.99,2024-01-01
71_CLARCTON_1231,71,CLARCTON,1231,Jack Daniels No 7 Black,375mL,25,12.99,2024-01-01
71_CLARCTON_1232,71,CLARCTON,1232,Jack Daniels No 7 Black,750mL,53,26.99,2024-01-01
71_CLARCTON_1233,71,CLARCTON,1233,Jack Daniels No 7 Black,1.75L,199,35.99,2024-01-01
71_CLARCTON_1237,71,CLARCTON,1237,Jack Daniels Single Barrel,750mL,24,44.99,2024-01-01
71_CLARCTON_1239,71,CLARCTON,1239,Booker's Bourbon,750mL,14,50.99,2024-01-01
71_CLARCTON_1244,71,CLARCTON,1244,Jack Daniels Winter Jack,750mL,14,15.99,2024-01-01
71_CLARCTON_1258,71,CLARCTON,1258,Jim Beam Black,750mL,17,22.99,2024-01-01
71_CLARCTON_1262,71,CLARCTON,1262,Fitch's Goat Moonshine,750mL,4,21.99,2024-01-01
71_CLARCTON_1267,71,CLARCTON,1267,Fitch's Goat 100% Corn Whsky,750mL,5,29.99,2024-01-01
71_CLARCTON_1269,71,CLARCTON,1269,Jeffersons Bourbon,750mL,16,25.99,2024-01-01
71_CLARCTON_1271,71,CLARCTON,1271,Jeffersons Reserve Bourbon,750mL,6,49.99,2024-01-01
71_CLARCTON_1273,71,CLARCTON,1273,Jim Beam Choice,1.75L,15,31.99,2024-01-01
71_CLARCTON_1274,71,CLARCTON,1274,No. 14 Bourbon,750mL,0,44.99,2024-01-01
71_CLARCTON_1276,71,CLARCTON,1276,Jack Daniels Single Barrel,50mL,20,4.99,2024-01-01
71_CLARCTON_1278,71,CLARCTON,1278,Jim Beam Black,1.75L,24,35.99,2024-01-01
71_CLARCTON_1281,71,CLARCTON,1281,Benchmark Old #8 Bourbon,1.75L,15,14.99,2024-01-01
71_CLARCTON_1282,71,CLARCTON,1282,1792 Small Batch Bourbon.,750mL,7,25.99,2024-01-01
71_CLARCTON_1295,71,CLARCTON,1295,Jack Daniels No 7 Black,100mL,59,3.99,2024-01-01
71_CLARCTON_1296,71,CLARCTON,1296,Tap 357 Maple Rye Whisky,750mL,3,26.99,2024-01-01
71_CLARCTON_1323,71,CLARCTON,1323,Early Times,1.75L,14,17.99,2024-01-01
71_CLARCTON_1340,71,CLARCTON,1340,Jim Beam Jacob's Ghost,750mL,28,21.99,2024-01-01
71_CLARCTON_1345,71,CLARCTON,1345,Basil Hayden Bourbon,750mL,48,37.99,2024-01-01
71_CLARCTON_1346,71,CLARCTON,1346,Knob Creek Bourbon,750mL,65,29.99,2024-01-01
71_CLARCTON_1347,71,CLARCTON,1347,Bakers Bourbon,750mL,41,39.99,2024-01-01
71_CLARCTON_1348,71,CLARCTON,1348,Knob Creek Bourbon,375mL,14,15.99,2024-01-01
71_CLARCTON_1355,71,CLARCTON,1355,Knob Creek Bourbon,50mL,69,3.49,2024-01-01
71_CLARCTON_1358,71,CLARCTON,1358,Knob Creek Bourbon,1.75L,8,61.99,2024-01-01
71_CLARCTON_1359,71,CLARCTON,1359,Knob Creek Rye,750mL,9,27.99,2024-01-01
71_CLARCTON_1364,71,CLARCTON,1364,Bols Pumpkin Spice,750mL,7,9.99,2024-01-01
71_CLARCTON_1365,71,CLARCTON,1365,Stoli Mini Bar 5/50mLs Pack,50mL 5 Pk,42,7.99,2024-01-01
71_CLARCTON_1366,71,CLARCTON,1366,Red Stag by Jim Beam,50mL,141,1.29,2024-01-01
71_CLARCTON_1373,71,CLARCTON,1373,Jim Beam Honey,750mL,34,13.99,2024-01-01
71_CLARCTON_1375,71,CLARCTON,1375,Jim Beam,750mL,79,16.49,2024-01-01
71_CLARCTON_1376,71,CLARCTON,1376,Jim Beam,1.75L,244,21.99,2024-01-01
71_CLARCTON_1378,71,CLARCTON,1378,Jim Beam,375mL,22,9.49,2024-01-01
71_CLARCTON_1379,71,CLARCTON,1379,Jim Beam Traveler,750mL,20,16.49,2024-01-01
71_CLARCTON_1380,71,CLARCTON,1380,Bulleit 95 Rye,1.75L,16,46.99,2024-01-01
71_CLARCTON_1382,71,CLARCTON,1382,Makers 46,750mL,12,39.99,2024-01-01
71_CLARCTON_1384,71,CLARCTON,1384,Bulleit 95 Rye,750mL,48,27.99,2024-01-01
71_CLARCTON_1385,71,CLARCTON,1385,Makers Mark,750mL,53,26.99,2024-01-01
71_CLARCTON_1386,71,CLARCTON,1386,George Dickel No 8 Bourbon,750mL,13,19.99,2024-01-01
71_CLARCTON_1388,71,CLARCTON,1388,Red Stag by Jim Beam,1.75L,19,24.99,2024-01-01
71_CLARCTON_1389,71,CLARCTON,1389,Makers Mark,50mL,0,2.99,2024-01-01
71_CLARCTON_1392,71,CLARCTON,1392,Red Stag Hardcore Cider,750mL,2,13.99,2024-01-01
71_CLARCTON_1394,71,CLARCTON,1394,Makers Mark,375mL,8,16.49,2024-01-01
71_CLARCTON_1395,71,CLARCTON,1395,Old Crow,750mL,13,7.99,2024-01-01
71_CLARCTON_1396,71,CLARCTON,1396,Old Crow,1.75L,18,15.99,2024-01-01
71_CLARCTON_1397,71,CLARCTON,1397,Jim Beam Kentucky Fire,750mL,104,13.99,2024-01-01
71_CLARCTON_1398,71,CLARCTON,1398,Blantons Sgl Barrel Bourbon,750mL,0,53.99,2024-01-01
71_CLARCTON_1399,71,CLARCTON,1399,Jim Beam Signature Craft,750mL,8,36.99,2024-01-01
71_CLARCTON_1415,71,CLARCTON,1415,Old Grand Dad,750mL,13,12.99,2024-01-01
71_CLARCTON_1416,71,CLARCTON,1416,Old Grand Dad,1.75L,1,27.99,2024-01-01
71_CLARCTON_1424,71,CLARCTON,1424,Bulleit Bourbon,375mL,0,12.99,2024-01-01
71_CLARCTON_1464,71,CLARCTON,1464,Tin Cup Whiskey,750mL,7,24.99,2024-01-01
71_CLARCTON_1465,71,CLARCTON,1465,Woodford Rsv Bourbon,375mL,12,17.99,2024-01-01
71_CLARCTON_1468,71,CLARCTON,1468,Knob Creek Single Barrel Rsv,750mL,39,41.99,2024-01-01
71_CLARCTON_1479,71,CLARCTON,1479,Ten High,1.75L,17,13.99,2024-01-01
71_CLARCTON_1520,71,CLARCTON,1520,Pinnacle Vodka Cane 4/50mls,50mL 4 Pk,1,3.99,2024-01-01
71_CLARCTON_1535,71,CLARCTON,1535,Gentleman Jack,50mL,19,3.99,2024-01-01
71_CLARCTON_1542,71,CLARCTON,1542,Bowen's American Whiskey,750mL,9,29.99,2024-01-01
71_CLARCTON_1545,71,CLARCTON,1545,Gentleman Jack,750mL,38,26.99,2024-01-01
71_CLARCTON_1550,71,CLARCTON,1550,Jack Daniels Tennessee Fire,100mL,131,3.99,2024-01-01
71_CLARCTON_1591,71,CLARCTON,1591,Carstairs White Seal,1.75L,15,12.99,2024-01-01
71_CLARCTON_1595,71,CLARCTON,1595,Gentleman Jack,375mL,14,15.99,2024-01-01
71_CLARCTON_1623,71,CLARCTON,1623,Bulleit 95 Rye,375mL,17,12.99,2024-01-01
71_CLARCTON_1634,71,CLARCTON,1634,The Famous Grouse,1.75L,25,27.99,2024-01-01
71_CLARCTON_1637,71,CLARCTON,1637,Fleischmanns Preferred,1.75L,9,10.99,2024-01-01
71_CLARCTON_1639,71,CLARCTON,1639,The Famous Grouse,750mL,22,19.99,2024-01-01
71_CLARCTON_1692,71,CLARCTON,1692,Everclear 151,750mL,8,18.49,2024-01-01
71_CLARCTON_1715,71,CLARCTON,1715,Ole Smoky Apple Pie Moonshne,750mL,8,18.99,2024-01-01
71_CLARCTON_1725,71,CLARCTON,1725,Ole Smoky White Lightnin',750mL,2,18.99,2024-01-01
71_CLARCTON_1727,71,CLARCTON,1727,West Cork Irish Whiskey,750mL,28,21.99,2024-01-01
71_CLARCTON_1728,71,CLARCTON,1728,Aberlour 16 Year Old Single,750mL,9,54.99,2024-01-01
71_CLARCTON_1734,71,CLARCTON,1734,Duggans Dew O Kirkintilloch,1.75L,7,23.49,2024-01-01
71_CLARCTON_1737,71,CLARCTON,1737,Makers Mark,1.75L,26,48.99,2024-01-01
71_CLARCTON_1738,71,CLARCTON,1738,Ole Smoky Moonshine Cherries,750mL,6,18.99,2024-01-01
71_CLARCTON_1744,71,CLARCTON,1744,Old Forester 100 Bourbon,750mL,5,21.99,2024-01-01
71_CLARCTON_1746,71,CLARCTON,1746,Tomatin 12 Yr Old Scotch,750mL,4,26.99,2024-01-01
71_CLARCTON_1748,71,CLARCTON,1748,William Grant Scotch,750mL,9,13.99,2024-01-01
71_CLARCTON_1758,71,CLARCTON,1758,Aberlour Glenlivet 12 Yr,750mL,8,39.99,2024-01-01
71_CLARCTON_1760,71,CLARCTON,1760,William Grant Scotch,1.75L,12,25.99,2024-01-01
71_CLARCTON_1767,71,CLARCTON,1767,Buffalo Trace Bourbon,750mL,17,24.99,2024-01-01
71_CLARCTON_1770,71,CLARCTON,1770,Jack Daniels Tennessee Fire,1.75L,94,36.99,2024-01-01
71_CLARCTON_1771,71,CLARCTON,1771,Jack Daniels Tennessee Fire,50mL,0,2.99,2024-01-01
71_CLARCTON_1781,71,CLARCTON,1781,Wild Turkey Russell's Rsv,750mL,6,49.99,2024-01-01
71_CLARCTON_1789,71,CLARCTON,1789,Jack Daniels Tennesse Fire,750mL,49,25.99,2024-01-01
71_CLARCTON_1817,71,CLARCTON,1817,Irishman Founders RSV Whisky,750mL,8,22.99,2024-01-01
71_CLARCTON_1835,71,CLARCTON,1835,Knappogue Castle Irish Whsky,750mL,7,31.99,2024-01-01
71_CLARCTON_1836,71,CLARCTON,1836,Tyrconnell Irish Whiskey,750mL,6,29.99,2024-01-01
71_CLARCTON_1845,71,CLARCTON,1845,Cluny Scotch Whiskey,1.75L,11,14.99,2024-01-01
71_CLARCTON_1848,71,CLARCTON,1848,Oban Little Bay Single Malt,750mL,8,62.99,2024-01-01
71_CLARCTON_1860,71,CLARCTON,1860,Bruichladdich Islay Barley,750mL,2,64.99,2024-01-01
71_CLARCTON_1862,71,CLARCTON,1862,John Power Irish Whiskey,750mL,14,25.99,2024-01-01
71_CLARCTON_1868,71,CLARCTON,1868,Lagavulin Single Malt 16-Yr,750mL,32,69.99,2024-01-01
71_CLARCTON_1869,71,CLARCTON,1869,Oban 14-Yr Single Malt,750mL,9,57.99,2024-01-01
71_CLARCTON_1874,71,CLARCTON,1874,Bruichladdich Octomore 61,750mL,5,109.99,2024-01-01
71_CLARCTON_1875,71,CLARCTON,1875,Bushmills Black Bush,750mL,7,28.99,2024-01-01
71_CLARCTON_1880,71,CLARCTON,1880,The Glenlivet Nadurra,750mL,8,69.99,2024-01-01
71_CLARCTON_1883,71,CLARCTON,1883,Seagrams 7 Crown,1.75L,41,17.99,2024-01-01
71_CLARCTON_1886,71,CLARCTON,1886,Seagrams 7 Crown,750mL,19,10.99,2024-01-01
71_CLARCTON_1892,71,CLARCTON,1892,Yukon Jack,50mL,124,0.99,2024-01-01
71_CLARCTON_1893,71,CLARCTON,1893,Port Charlotte Scotch Barley,750mL,8,59.99,2024-01-01
71_CLARCTON_1895,71,CLARCTON,1895,Senators Club,Liter,23,6.99,2024-01-01
71_CLARCTON_1896,71,CLARCTON,1896,The Glenlivet 18 Yr Single,750mL,9,99.99,2024-01-01
71_CLARCTON_1920,71,CLARCTON,1920,Bowman Brothers Small Batch,750mL,0,29.99,2024-01-01
71_CLARCTON_1921,71,CLARCTON,1921,Glenfiddich Special Rsv 12,1.75L,7,67.99,2024-01-01
71_CLARCTON_1927,71,CLARCTON,1927,"Jack Daniels ""Barrel Proof""",750mL,0,69.99,2024-01-01
71_CLARCTON_1955,71,CLARCTON,1955,Jack Daniels Tennessee Honey,375mL,36,12.99,2024-01-01
71_CLARCTON_1956,71,CLARCTON,1956,Balvenie 12 Yr Doublewood S,750mL,6,56.99,2024-01-01
71_CLARCTON_1961,71,CLARCTON,1961,Everclear 151,1.75L,7,32.99,2024-01-01
71_CLARCTON_1962,71,CLARCTON,1962,Jim Beam Apple,750mL,133,13.99,2024-01-01
71_CLARCTON_1964,71,CLARCTON,1964,Jim Beam Single Barrel,750mL,8,29.99,2024-01-01
71_CLARCTON_1982,71,CLARCTON,1982,Herradura Silver Tequila,375mL,0,21.99,2024-01-01
71_CLARCTON_1987,71,CLARCTON,1987,White Mountain Moonshine,375mL,8,18.99,2024-01-01
71_CLARCTON_1999,71,CLARCTON,1999,Old Forrester 1870 Craft,750mL,9,44.99,2024-01-01
71_CLARCTON_2008,71,CLARCTON,2008,Rebel Yell Small Batch Rye,750mL,4,20.99,2024-01-01
71_CLARCTON_2015,71,CLARCTON,2015,Jack Daniels Tennessee Honey,750mL,62,26.99,2024-01-01
71_CLARCTON_2017,71,CLARCTON,2017,Redbreast Irish Whiskey,750mL,8,59.99,2024-01-01
71_CLARCTON_2026,71,CLARCTON,2026,Camarena Silver Tequila,750mL,40,18.99,2024-01-01
71_CLARCTON_2029,71,CLARCTON,2029,Springbank 10 Yr Scotch,750mL,4,73.99,2024-01-01
71_CLARCTON_2030,71,CLARCTON,2030,Glen Moray 12 Yr Scotch,750mL,8,30.99,2024-01-01
71_CLARCTON_2034,71,CLARCTON,2034,Glendalough Double Barrel,750mL,5,28.99,2024-01-01
71_CLARCTON_2035,71,CLARCTON,2035,Glen Moray Classic Scotch,750mL,6,19.99,2024-01-01
71_CLARCTON_2041,71,CLARCTON,2041,Redbreast 15 Yr Old Irish,750mL,8,89.99,2024-01-01
71_CLARCTON_2043,71,CLARCTON,2043,I.W. Harper Bourbon,750mL,11,29.99,2024-01-01
